County,Month,Year,Max Temperature,Avg Temperature,Min Temperature,Dew Point,Precipitation,Wind,Sea Level Pressure
mombasa,July,2018,29.0°C (84.2°F),26.0°C (78.8°F),23.0°C (73.4°F),21.0°C (69.8°F),4.4mm | 0.17in,40.0kmh | 24.85mph,4.4mb
mombasa,August,2018,29.0°C (84.2°F),26.0°C (78.8°F),23.0°C (73.4°F),21.0°C (69.8°F),7.5mm | 0.3in,30.0kmh | 18.64mph,7.5mb
mombasa,September,2018,30.0°C (86.0°F),27.0°C (80.6°F),24.0°C (75.2°F),22.0°C (71.6°F),45.6mm | 1.8in,27.0kmh | 16.78mph,45.6mb
mombasa,October,2018,31.0°C (87.8°F),28.0°C (82.4°F),25.0°C (77.0°F),23.0°C (73.4°F),76.6mm | 3.02in,39.0kmh | 24.23mph,76.6mb
mombasa,November,2018,32.0°C (89.6°F),29.0°C (84.2°F),26.0°C (78.8°F),24.0°C (75.2°F),18.9mm | 0.74in,20.0kmh | 12.43mph,18.9mb
mombasa,December,2018,33.0°C (91.4°F),30.0°C (86.0°F),26.0°C (78.8°F),24.0°C (75.2°F),19.2mm | 0.76in,22.0kmh | 13.67mph,19.2mb
mombasa,January,2019,32.0°C (89.6°F),30.0°C (86.0°F),26.0°C (78.8°F),24.0°C (75.2°F),17.5mm | 0.69in,30.0kmh | 18.64mph,17.5mb
mombasa,February,2019,33.0°C (91.4°F),30.0°C (86.0°F),27.0°C (80.6°F),24.0°C (75.2°F),15.4mm | 0.61in,26.0kmh | 16.16mph,15.4mb
mombasa,March,2019,34.0°C (93.2°F),31.0°C (87.8°F),27.0°C (80.6°F),25.0°C (77.0°F),8.5mm | 0.33in,22.0kmh | 13.67mph,8.5mb
mombasa,April,2019,33.0°C (91.4°F),31.0°C (87.8°F),27.0°C (80.6°F),24.0°C (75.2°F),20.3mm | 0.8in,32.0kmh | 19.88mph,20.3mb
mombasa,May,2019,32.0°C (89.6°F),29.0°C (84.2°F),26.0°C (78.8°F),24.0°C (75.2°F),45.4mm | 1.79in,35.0kmh | 21.75mph,45.4mb
mombasa,June,2019,29.0°C (84.2°F),27.0°C (80.6°F),25.0°C (77.0°F),22.0°C (71.6°F),2.0mm | 0.08in,40.0kmh | 24.85mph,2.0mb
mombasa,July,2019,29.0°C (84.2°F),27.0°C (80.6°F),23.0°C (73.4°F),22.0°C (71.6°F),5.2mm | 0.2in,42.0kmh | 26.1mph,5.2mb
mombasa,August,2019,30.0°C (86.0°F),27.0°C (80.6°F),23.0°C (73.4°F),22.0°C (71.6°F),16.0mm | 0.63in,35.0kmh | 21.75mph,16.0mb
mombasa,September,2019,30.0°C (86.0°F),28.0°C (82.4°F),24.0°C (75.2°F),23.0°C (73.4°F),5.2mm | 0.2in,36.0kmh | 22.37mph,5.2mb
mombasa,October,2019,31.0°C (87.8°F),28.0°C (82.4°F),25.0°C (77.0°F),23.0°C (73.4°F),17.0mm | 0.67in,25.0kmh | 15.53mph,17.0mb
mombasa,November,2019,33.0°C (91.4°F),29.0°C (84.2°F),26.0°C (78.8°F),24.0°C (75.2°F),15.0mm | 0.59in,27.0kmh | 16.78mph,15.0mb
mombasa,December,2019,33.0°C (91.4°F),30.0°C (86.0°F),26.0°C (78.8°F),24.0°C (75.2°F),22.4mm | 0.88in,26.0kmh | 16.16mph,22.4mb
murang-a,January,2012,28.0°C (82.4°F),22.0°C (71.6°F),14.0°C (57.2°F),13.0°C (55.4°F),0.3mm | 0.01in,22.0kmh | 13.67mph,0.3mb
murang-a,February,2012,32.0°C (89.6°F),25.0°C (77.0°F),16.0°C (60.8°F),14.0°C (57.2°F),3.3mm | 0.13in,21.0kmh | 13.05mph,3.3mb
murang-a,March,2012,30.0°C (86.0°F),25.0°C (77.0°F),16.0°C (60.8°F),14.0°C (57.2°F),2.7mm | 0.11in,21.0kmh | 13.05mph,2.7mb
murang-a,April,2012,29.0°C (84.2°F),23.0°C (73.4°F),17.0°C (62.6°F),17.0°C (62.6°F),48.4mm | 1.91in,16.0kmh | 9.94mph,48.4mb
murang-a,May,2012,27.0°C (80.6°F),21.0°C (69.8°F),16.0°C (60.8°F),17.0°C (62.6°F),27.9mm | 1.1in,11.0kmh | 6.84mph,27.9mb
murang-a,June,2012,26.0°C (78.8°F),21.0°C (69.8°F),15.0°C (59.0°F),16.0°C (60.8°F),26.1mm | 1.03in,11.0kmh | 6.84mph,26.1mb
murang-a,July,2012,25.0°C (77.0°F),21.0°C (69.8°F),15.0°C (59.0°F),15.0°C (59.0°F),18.3mm | 0.72in,10.0kmh | 6.21mph,18.3mb
murang-a,August,2012,27.0°C (80.6°F),21.0°C (69.8°F),15.0°C (59.0°F),14.0°C (57.2°F),12.2mm | 0.48in,12.0kmh | 7.46mph,12.2mb
murang-a,September,2012,29.0°C (84.2°F),24.0°C (75.2°F),16.0°C (60.8°F),14.0°C (57.2°F),9.1mm | 0.36in,13.0kmh | 8.08mph,9.1mb
murang-a,October,2012,28.0°C (82.4°F),23.0°C (73.4°F),17.0°C (62.6°F),15.0°C (59.0°F),19.7mm | 0.78in,17.0kmh | 10.56mph,19.7mb
murang-a,November,2012,26.0°C (78.8°F),22.0°C (71.6°F),16.0°C (60.8°F),16.0°C (60.8°F),22.2mm | 0.87in,16.0kmh | 9.94mph,22.2mb
murang-a,December,2012,26.0°C (78.8°F),21.0°C (69.8°F),15.0°C (59.0°F),16.0°C (60.8°F),10.5mm | 0.41in,20.0kmh | 12.43mph,10.5mb
murang-a,January,2013,31.0°C (87.8°F),24.0°C (75.2°F),16.0°C (60.8°F),15.0°C (59.0°F),13.9mm | 0.55in,19.0kmh | 11.81mph,13.9mb
murang-a,February,2013,30.0°C (86.0°F),25.0°C (77.0°F),15.0°C (59.0°F),15.0°C (59.0°F),2.0mm | 0.08in,23.0kmh | 14.29mph,2.0mb
murang-a,March,2013,29.0°C (84.2°F),24.0°C (75.2°F),17.0°C (62.6°F),16.0°C (60.8°F),31.6mm | 1.24in,18.0kmh | 11.18mph,31.6mb
murang-a,April,2013,28.0°C (82.4°F),24.0°C (75.2°F),17.0°C (62.6°F),17.0°C (62.6°F),27.0mm | 1.06in,13.0kmh | 8.08mph,27.0mb
murang-a,May,2013,26.0°C (78.8°F),21.0°C (69.8°F),16.0°C (60.8°F),17.0°C (62.6°F),16.2mm | 0.64in,12.0kmh | 7.46mph,16.2mb
murang-a,June,2013,25.0°C (77.0°F),20.0°C (68.0°F),16.0°C (60.8°F),16.0°C (60.8°F),19.2mm | 0.76in,11.0kmh | 6.84mph,19.2mb
murang-a,July,2013,27.0°C (80.6°F),22.0°C (71.6°F),15.0°C (59.0°F),14.0°C (57.2°F),8.4mm | 0.33in,10.0kmh | 6.21mph,8.4mb
murang-a,August,2013,27.0°C (80.6°F),21.0°C (69.8°F),16.0°C (60.8°F),15.0°C (59.0°F),17.9mm | 0.7in,12.0kmh | 7.46mph,17.9mb
murang-a,September,2013,29.0°C (84.2°F),24.0°C (75.2°F),17.0°C (62.6°F),15.0°C (59.0°F),10.7mm | 0.42in,14.0kmh | 8.7mph,10.7mb
murang-a,October,2013,27.0°C (80.6°F),22.0°C (71.6°F),17.0°C (62.6°F),14.0°C (57.2°F),11.5mm | 0.45in,15.0kmh | 9.32mph,11.5mb
murang-a,November,2013,27.0°C (80.6°F),22.0°C (71.6°F),15.0°C (59.0°F),15.0°C (59.0°F),7.6mm | 0.3in,19.0kmh | 11.81mph,7.6mb
murang-a,December,2013,27.0°C (80.6°F),21.0°C (69.8°F),15.0°C (59.0°F),16.0°C (60.8°F),19.3mm | 0.76in,19.0kmh | 11.81mph,19.3mb
murang-a,January,2014,28.0°C (82.4°F),22.0°C (71.6°F),14.0°C (57.2°F),13.0°C (55.4°F),1.3mm | 0.05in,20.0kmh | 12.43mph,1.3mb
murang-a,February,2014,30.0°C (86.0°F),24.0°C (75.2°F),17.0°C (62.6°F),17.0°C (62.6°F),19.4mm | 0.76in,21.0kmh | 13.05mph,19.4mb
murang-a,March,2014,29.0°C (84.2°F),24.0°C (75.2°F),16.0°C (60.8°F),15.0°C (59.0°F),15.8mm | 0.62in,19.0kmh | 11.81mph,15.8mb
murang-a,April,2014,28.0°C (82.4°F),23.0°C (73.4°F),15.0°C (59.0°F),15.0°C (59.0°F),8.9mm | 0.35in,16.0kmh | 9.94mph,8.9mb
murang-a,May,2014,26.0°C (78.8°F),22.0°C (71.6°F),16.0°C (60.8°F),16.0°C (60.8°F),13.9mm | 0.55in,12.0kmh | 7.46mph,13.9mb
murang-a,June,2014,26.0°C (78.8°F),21.0°C (69.8°F),16.0°C (60.8°F),16.0°C (60.8°F),28.6mm | 1.13in,12.0kmh | 7.46mph,28.6mb
murang-a,July,2014,26.0°C (78.8°F),21.0°C (69.8°F),15.0°C (59.0°F),15.0°C (59.0°F),17.4mm | 0.69in,10.0kmh | 6.21mph,17.4mb
murang-a,August,2014,27.0°C (80.6°F),23.0°C (73.4°F),17.0°C (62.6°F),15.0°C (59.0°F),14.7mm | 0.58in,12.0kmh | 7.46mph,14.7mb
murang-a,September,2014,27.0°C (80.6°F),23.0°C (73.4°F),16.0°C (60.8°F),15.0°C (59.0°F),23.8mm | 0.94in,12.0kmh | 7.46mph,23.8mb
murang-a,October,2014,27.0°C (80.6°F),23.0°C (73.4°F),16.0°C (60.8°F),15.0°C (59.0°F),15.6mm | 0.61in,15.0kmh | 9.32mph,15.6mb
murang-a,November,2014,27.0°C (80.6°F),22.0°C (71.6°F),16.0°C (60.8°F),15.0°C (59.0°F),4.2mm | 0.17in,16.0kmh | 9.94mph,4.2mb
murang-a,December,2014,27.0°C (80.6°F),21.0°C (69.8°F),14.0°C (57.2°F),15.0°C (59.0°F),2.4mm | 0.09in,21.0kmh | 13.05mph,2.4mb
murang-a,January,2015,30.0°C (86.0°F),24.0°C (75.2°F),16.0°C (60.8°F),14.0°C (57.2°F),2.2mm | 0.09in,19.0kmh | 11.81mph,2.2mb
murang-a,February,2015,31.0°C (87.8°F),24.0°C (75.2°F),17.0°C (62.6°F),15.0°C (59.0°F),22.1mm | 0.87in,18.0kmh | 11.18mph,22.1mb
murang-a,March,2015,31.0°C (87.8°F),25.0°C (77.0°F),18.0°C (64.4°F),17.0°C (62.6°F),15.1mm | 0.59in,20.0kmh | 12.43mph,15.1mb
murang-a,April,2015,27.0°C (80.6°F),22.0°C (71.6°F),17.0°C (62.6°F),17.0°C (62.6°F),31.5mm | 1.24in,14.0kmh | 8.7mph,31.5mb
murang-a,May,2015,25.0°C (77.0°F),21.0°C (69.8°F),16.0°C (60.8°F),17.0°C (62.6°F),34.7mm | 1.37in,11.0kmh | 6.84mph,34.7mb
murang-a,June,2015,26.0°C (78.8°F),21.0°C (69.8°F),16.0°C (60.8°F),17.0°C (62.6°F),26.7mm | 1.05in,10.0kmh | 6.21mph,26.7mb
murang-a,July,2015,28.0°C (82.4°F),23.0°C (73.4°F),16.0°C (60.8°F),15.0°C (59.0°F),24.5mm | 0.96in,11.0kmh | 6.84mph,24.5mb
murang-a,August,2015,28.0°C (82.4°F),22.0°C (71.6°F),16.0°C (60.8°F),15.0°C (59.0°F),20.8mm | 0.82in,12.0kmh | 7.46mph,20.8mb
murang-a,September,2015,30.0°C (86.0°F),24.0°C (75.2°F),18.0°C (64.4°F),15.0°C (59.0°F),22.4mm | 0.88in,12.0kmh | 7.46mph,22.4mb
murang-a,October,2015,29.0°C (84.2°F),24.0°C (75.2°F),18.0°C (64.4°F),16.0°C (60.8°F),17.5mm | 0.69in,16.0kmh | 9.94mph,17.5mb
murang-a,November,2015,27.0°C (80.6°F),22.0°C (71.6°F),17.0°C (62.6°F),17.0°C (62.6°F),21.2mm | 0.83in,16.0kmh | 9.94mph,21.2mb
murang-a,December,2015,28.0°C (82.4°F),23.0°C (73.4°F),16.0°C (60.8°F),17.0°C (62.6°F),35.9mm | 1.41in,16.0kmh | 9.94mph,35.9mb
murang-a,January,2016,30.0°C (86.0°F),25.0°C (77.0°F),17.0°C (62.6°F),17.0°C (62.6°F),14.4mm | 0.57in,19.0kmh | 11.81mph,14.4mb
murang-a,February,2016,31.0°C (87.8°F),25.0°C (77.0°F),17.0°C (62.6°F),17.0°C (62.6°F),23.8mm | 0.94in,19.0kmh | 11.81mph,23.8mb
murang-a,March,2016,31.0°C (87.8°F),26.0°C (78.8°F),18.0°C (64.4°F),17.0°C (62.6°F),13.8mm | 0.54in,20.0kmh | 12.43mph,13.8mb
murang-a,April,2016,27.0°C (80.6°F),23.0°C (73.4°F),17.0°C (62.6°F),18.0°C (64.4°F),40.7mm | 1.6in,15.0kmh | 9.32mph,40.7mb
murang-a,May,2016,26.0°C (78.8°F),21.0°C (69.8°F),17.0°C (62.6°F),18.0°C (64.4°F),36.9mm | 1.45in,12.0kmh | 7.46mph,36.9mb
murang-a,June,2016,27.0°C (80.6°F),21.0°C (69.8°F),15.0°C (59.0°F),16.0°C (60.8°F),39.3mm | 1.55in,10.0kmh | 6.21mph,39.3mb
murang-a,July,2016,27.0°C (80.6°F),21.0°C (69.8°F),14.0°C (57.2°F),14.0°C (57.2°F),10.5mm | 0.41in,10.0kmh | 6.21mph,10.5mb
murang-a,August,2016,28.0°C (82.4°F),22.0°C (71.6°F),18.0°C (64.4°F),14.0°C (57.2°F),16.9mm | 0.67in,11.0kmh | 6.84mph,16.9mb
murang-a,September,2016,29.0°C (84.2°F),23.0°C (73.4°F),17.0°C (62.6°F),14.0°C (57.2°F),9.2mm | 0.36in,11.0kmh | 6.84mph,9.2mb
murang-a,October,2016,29.0°C (84.2°F),23.0°C (73.4°F),17.0°C (62.6°F),15.0°C (59.0°F),8.7mm | 0.34in,17.0kmh | 10.56mph,8.7mb
murang-a,November,2016,28.0°C (82.4°F),23.0°C (73.4°F),16.0°C (60.8°F),16.0°C (60.8°F),28.2mm | 1.11in,17.0kmh | 10.56mph,28.2mb
murang-a,December,2016,27.0°C (80.6°F),21.0°C (69.8°F),16.0°C (60.8°F),16.0°C (60.8°F),10.9mm | 0.43in,18.0kmh | 11.18mph,10.9mb
murang-a,January,2017,30.0°C (86.0°F),23.0°C (73.4°F),14.0°C (57.2°F),14.0°C (57.2°F),9.9mm | 0.39in,19.0kmh | 11.81mph,9.9mb
murang-a,February,2017,29.0°C (84.2°F),23.0°C (73.4°F),16.0°C (60.8°F),15.0°C (59.0°F),10.0mm | 0.39in,20.0kmh | 12.43mph,10.0mb
murang-a,March,2017,31.0°C (87.8°F),26.0°C (78.8°F),18.0°C (64.4°F),16.0°C (60.8°F),10.5mm | 0.41in,18.0kmh | 11.18mph,10.5mb
murang-a,April,2017,29.0°C (84.2°F),23.0°C (73.4°F),17.0°C (62.6°F),17.0°C (62.6°F),46.6mm | 1.83in,16.0kmh | 9.94mph,46.6mb
murang-a,May,2017,27.0°C (80.6°F),22.0°C (71.6°F),17.0°C (62.6°F),17.0°C (62.6°F),26.3mm | 1.04in,11.0kmh | 6.84mph,26.3mb
murang-a,June,2017,27.0°C (80.6°F),22.0°C (71.6°F),15.0°C (59.0°F),14.0°C (57.2°F),7.6mm | 0.3in,11.0kmh | 6.84mph,7.6mb
murang-a,July,2017,28.0°C (82.4°F),22.0°C (71.6°F),16.0°C (60.8°F),15.0°C (59.0°F),15.6mm | 0.61in,10.0kmh | 6.21mph,15.6mb
murang-a,August,2017,28.0°C (82.4°F),23.0°C (73.4°F),17.0°C (62.6°F),15.0°C (59.0°F),25.9mm | 1.02in,11.0kmh | 6.84mph,25.9mb
murang-a,September,2017,29.0°C (84.2°F),24.0°C (75.2°F),17.0°C (62.6°F),15.0°C (59.0°F),22.5mm | 0.89in,12.0kmh | 7.46mph,22.5mb
murang-a,October,2017,30.0°C (86.0°F),25.0°C (77.0°F),19.0°C (66.2°F),16.0°C (60.8°F),31.5mm | 1.24in,13.0kmh | 8.08mph,31.5mb
murang-a,November,2017,26.0°C (78.8°F),22.0°C (71.6°F),16.0°C (60.8°F),16.0°C (60.8°F),18.4mm | 0.72in,15.0kmh | 9.32mph,18.4mb
murang-a,December,2017,27.0°C (80.6°F),22.0°C (71.6°F),15.0°C (59.0°F),16.0°C (60.8°F),10.0mm | 0.39in,17.0kmh | 10.56mph,10.0mb
murang-a,January,2018,31.0°C (87.8°F),24.0°C (75.2°F),17.0°C (62.6°F),15.0°C (59.0°F),11.0mm | 0.43in,19.0kmh | 11.81mph,11.0mb
murang-a,February,2018,31.0°C (87.8°F),25.0°C (77.0°F),17.0°C (62.6°F),14.0°C (57.2°F),5.2mm | 0.2in,18.0kmh | 11.18mph,5.2mb
murang-a,March,2018,33.0°C (91.4°F),25.0°C (77.0°F),19.0°C (66.2°F),16.0°C (60.8°F),31.3mm | 1.23in,14.0kmh | 8.7mph,31.3mb
murang-a,April,2018,28.0°C (82.4°F),23.0°C (73.4°F),17.0°C (62.6°F),17.0°C (62.6°F),47.8mm | 1.88in,14.0kmh | 8.7mph,47.8mb
murang-a,May,2018,26.0°C (78.8°F),22.0°C (71.6°F),16.0°C (60.8°F),17.0°C (62.6°F),26.7mm | 1.05in,10.0kmh | 6.21mph,26.7mb
murang-a,June,2018,26.0°C (78.8°F),21.0°C (69.8°F),17.0°C (62.6°F),16.0°C (60.8°F),37.3mm | 1.47in,9.0kmh | 5.59mph,37.3mb
murang-a,July,2018,27.0°C (80.6°F),21.0°C (69.8°F),16.0°C (60.8°F),15.0°C (59.0°F),31.0mm | 1.22in,8.0kmh | 4.97mph,31.0mb
murang-a,August,2018,27.0°C (80.6°F),22.0°C (71.6°F),16.0°C (60.8°F),15.0°C (59.0°F),32.9mm | 1.3in,10.0kmh | 6.21mph,32.9mb
murang-a,September,2018,29.0°C (84.2°F),24.0°C (75.2°F),17.0°C (62.6°F),14.0°C (57.2°F),12.5mm | 0.49in,11.0kmh | 6.84mph,12.5mb
murang-a,October,2018,28.0°C (82.4°F),23.0°C (73.4°F),18.0°C (64.4°F),15.0°C (59.0°F),17.8mm | 0.7in,15.0kmh | 9.32mph,17.8mb
murang-a,November,2018,26.0°C (78.8°F),22.0°C (71.6°F),17.0°C (62.6°F),16.0°C (60.8°F),16.9mm | 0.67in,18.0kmh | 11.18mph,16.9mb
murang-a,December,2018,27.0°C (80.6°F),22.0°C (71.6°F),16.0°C (60.8°F),16.0°C (60.8°F),17.9mm | 0.7in,14.0kmh | 8.7mph,17.9mb
murang-a,January,2019,28.0°C (82.4°F),23.0°C (73.4°F),17.0°C (62.6°F),15.0°C (59.0°F),13.7mm | 0.54in,18.0kmh | 11.18mph,13.7mb
murang-a,February,2019,30.0°C (86.0°F),25.0°C (77.0°F),17.0°C (62.6°F),15.0°C (59.0°F),16.2mm | 0.64in,19.0kmh | 11.81mph,16.2mb
murang-a,March,2019,31.0°C (87.8°F),26.0°C (78.8°F),18.0°C (64.4°F),15.0°C (59.0°F),6.3mm | 0.25in,17.0kmh | 10.56mph,6.3mb
murang-a,April,2019,29.0°C (84.2°F),24.0°C (75.2°F),17.0°C (62.6°F),17.0°C (62.6°F),46.9mm | 1.85in,15.0kmh | 9.32mph,46.9mb
murang-a,May,2019,26.0°C (78.8°F),22.0°C (71.6°F),17.0°C (62.6°F),17.0°C (62.6°F),34.0mm | 1.34in,11.0kmh | 6.84mph,34.0mb
murang-a,June,2019,25.0°C (77.0°F),21.0°C (69.8°F),17.0°C (62.6°F),17.0°C (62.6°F),49.0mm | 1.93in,8.0kmh | 4.97mph,49.0mb
murang-a,July,2019,27.0°C (80.6°F),21.0°C (69.8°F),16.0°C (60.8°F),15.0°C (59.0°F),16.5mm | 0.65in,10.0kmh | 6.21mph,16.5mb
murang-a,August,2019,28.0°C (82.4°F),22.0°C (71.6°F),17.0°C (62.6°F),15.0°C (59.0°F),13.8mm | 0.54in,11.0kmh | 6.84mph,13.8mb
murang-a,September,2019,29.0°C (84.2°F),24.0°C (75.2°F),18.0°C (64.4°F),16.0°C (60.8°F),20.2mm | 0.8in,12.0kmh | 7.46mph,20.2mb
murang-a,October,2019,28.0°C (82.4°F),24.0°C (75.2°F),18.0°C (64.4°F),17.0°C (62.6°F),28.0mm | 1.1in,14.0kmh | 8.7mph,28.0mb
murang-a,November,2019,26.0°C (78.8°F),22.0°C (71.6°F),17.0°C (62.6°F),17.0°C (62.6°F),31.5mm | 1.24in,17.0kmh | 10.56mph,31.5mb
murang-a,December,2019,25.0°C (77.0°F),21.0°C (69.8°F),17.0°C (62.6°F),17.0°C (62.6°F),19.9mm | 0.78in,17.0kmh | 10.56mph,19.9mb
nairobi-city,January,2012,28.0°C (82.4°F),23.0°C (73.4°F),14.0°C (57.2°F),13.0°C (55.4°F),0.8mm | 0.03in,24.0kmh | 14.91mph,0.8mb
nairobi-city,February,2012,32.0°C (89.6°F),25.0°C (77.0°F),16.0°C (60.8°F),14.0°C (57.2°F),8.9mm | 0.35in,24.0kmh | 14.91mph,8.9mb
nairobi-city,March,2012,32.0°C (89.6°F),26.0°C (78.8°F),16.0°C (60.8°F),14.0°C (57.2°F),10.9mm | 0.43in,22.0kmh | 13.67mph,10.9mb
nairobi-city,April,2012,28.0°C (82.4°F),23.0°C (73.4°F),17.0°C (62.6°F),17.0°C (62.6°F),54.1mm | 2.13in,17.0kmh | 10.56mph,54.1mb
nairobi-city,May,2012,25.0°C (77.0°F),20.0°C (68.0°F),16.0°C (60.8°F),17.0°C (62.6°F),48.2mm | 1.9in,13.0kmh | 8.08mph,48.2mb
nairobi-city,June,2012,24.0°C (75.2°F),21.0°C (69.8°F),15.0°C (59.0°F),16.0°C (60.8°F),19.7mm | 0.78in,12.0kmh | 7.46mph,19.7mb
nairobi-city,July,2012,24.0°C (75.2°F),20.0°C (68.0°F),15.0°C (59.0°F),15.0°C (59.0°F),15.9mm | 0.63in,11.0kmh | 6.84mph,15.9mb
nairobi-city,August,2012,26.0°C (78.8°F),22.0°C (71.6°F),16.0°C (60.8°F),15.0°C (59.0°F),12.1mm | 0.48in,16.0kmh | 9.94mph,12.1mb
nairobi-city,September,2012,28.0°C (82.4°F),24.0°C (75.2°F),16.0°C (60.8°F),14.0°C (57.2°F),10.3mm | 0.41in,16.0kmh | 9.94mph,10.3mb
nairobi-city,October,2012,27.0°C (80.6°F),23.0°C (73.4°F),17.0°C (62.6°F),15.0°C (59.0°F),17.5mm | 0.69in,19.0kmh | 11.81mph,17.5mb
nairobi-city,November,2012,26.0°C (78.8°F),22.0°C (71.6°F),16.0°C (60.8°F),16.0°C (60.8°F),37.1mm | 1.46in,16.0kmh | 9.94mph,37.1mb
nairobi-city,December,2012,26.0°C (78.8°F),21.0°C (69.8°F),16.0°C (60.8°F),16.0°C (60.8°F),11.9mm | 0.47in,23.0kmh | 14.29mph,11.9mb
nairobi-city,January,2013,27.0°C (80.6°F),23.0°C (73.4°F),16.0°C (60.8°F),16.0°C (60.8°F),22.2mm | 0.87in,23.0kmh | 14.29mph,22.2mb
nairobi-city,February,2013,30.0°C (86.0°F),25.0°C (77.0°F),16.0°C (60.8°F),16.0°C (60.8°F),11.6mm | 0.46in,24.0kmh | 14.91mph,11.6mb
nairobi-city,March,2013,29.0°C (84.2°F),24.0°C (75.2°F),18.0°C (64.4°F),17.0°C (62.6°F),45.5mm | 1.79in,19.0kmh | 11.81mph,45.5mb
nairobi-city,April,2013,28.0°C (82.4°F),23.0°C (73.4°F),18.0°C (64.4°F),17.0°C (62.6°F),50.9mm | 2.0in,13.0kmh | 8.08mph,50.9mb
nairobi-city,May,2013,25.0°C (77.0°F),21.0°C (69.8°F),17.0°C (62.6°F),17.0°C (62.6°F),16.5mm | 0.65in,13.0kmh | 8.08mph,16.5mb
nairobi-city,June,2013,24.0°C (75.2°F),20.0°C (68.0°F),16.0°C (60.8°F),16.0°C (60.8°F),14.8mm | 0.58in,12.0kmh | 7.46mph,14.8mb
nairobi-city,July,2013,26.0°C (78.8°F),22.0°C (71.6°F),15.0°C (59.0°F),14.0°C (57.2°F),11.5mm | 0.45in,12.0kmh | 7.46mph,11.5mb
nairobi-city,August,2013,26.0°C (78.8°F),21.0°C (69.8°F),16.0°C (60.8°F),15.0°C (59.0°F),15.0mm | 0.59in,15.0kmh | 9.32mph,15.0mb
nairobi-city,September,2013,29.0°C (84.2°F),24.0°C (75.2°F),17.0°C (62.6°F),15.0°C (59.0°F),15.9mm | 0.63in,15.0kmh | 9.32mph,15.9mb
nairobi-city,October,2013,27.0°C (80.6°F),22.0°C (71.6°F),17.0°C (62.6°F),14.0°C (57.2°F),15.1mm | 0.59in,17.0kmh | 10.56mph,15.1mb
nairobi-city,November,2013,27.0°C (80.6°F),22.0°C (71.6°F),16.0°C (60.8°F),16.0°C (60.8°F),27.6mm | 1.09in,22.0kmh | 13.67mph,27.6mb
nairobi-city,December,2013,26.0°C (78.8°F),21.0°C (69.8°F),16.0°C (60.8°F),16.0°C (60.8°F),38.5mm | 1.52in,22.0kmh | 13.67mph,38.5mb
nairobi-city,January,2014,28.0°C (82.4°F),22.0°C (71.6°F),14.0°C (57.2°F),15.0°C (59.0°F),9.3mm | 0.37in,22.0kmh | 13.67mph,9.3mb
nairobi-city,February,2014,30.0°C (86.0°F),24.0°C (75.2°F),17.0°C (62.6°F),17.0°C (62.6°F),30.3mm | 1.19in,21.0kmh | 13.05mph,30.3mb
nairobi-city,March,2014,28.0°C (82.4°F),23.0°C (73.4°F),17.0°C (62.6°F),16.0°C (60.8°F),26.9mm | 1.06in,21.0kmh | 13.05mph,26.9mb
nairobi-city,April,2014,27.0°C (80.6°F),23.0°C (73.4°F),16.0°C (60.8°F),16.0°C (60.8°F),13.9mm | 0.55in,17.0kmh | 10.56mph,13.9mb
nairobi-city,May,2014,25.0°C (77.0°F),21.0°C (69.8°F),16.0°C (60.8°F),16.0°C (60.8°F),14.5mm | 0.57in,14.0kmh | 8.7mph,14.5mb
nairobi-city,June,2014,25.0°C (77.0°F),20.0°C (68.0°F),16.0°C (60.8°F),16.0°C (60.8°F),26.1mm | 1.03in,11.0kmh | 6.84mph,26.1mb
nairobi-city,July,2014,25.0°C (77.0°F),21.0°C (69.8°F),15.0°C (59.0°F),15.0°C (59.0°F),14.7mm | 0.58in,12.0kmh | 7.46mph,14.7mb
nairobi-city,August,2014,26.0°C (78.8°F),22.0°C (71.6°F),17.0°C (62.6°F),15.0°C (59.0°F),17.3mm | 0.68in,15.0kmh | 9.32mph,17.3mb
nairobi-city,September,2014,27.0°C (80.6°F),22.0°C (71.6°F),17.0°C (62.6°F),15.0°C (59.0°F),27.6mm | 1.09in,14.0kmh | 8.7mph,27.6mb
nairobi-city,October,2014,27.0°C (80.6°F),23.0°C (73.4°F),17.0°C (62.6°F),15.0°C (59.0°F),18.3mm | 0.72in,17.0kmh | 10.56mph,18.3mb
nairobi-city,November,2014,26.0°C (78.8°F),22.0°C (71.6°F),17.0°C (62.6°F),16.0°C (60.8°F),16.5mm | 0.65in,17.0kmh | 10.56mph,16.5mb
nairobi-city,December,2014,26.0°C (78.8°F),21.0°C (69.8°F),16.0°C (60.8°F),16.0°C (60.8°F),3.7mm | 0.15in,23.0kmh | 14.29mph,3.7mb
nairobi-city,January,2015,32.0°C (89.6°F),25.0°C (77.0°F),17.0°C (62.6°F),14.0°C (57.2°F),11.9mm | 0.47in,20.0kmh | 12.43mph,11.9mb
nairobi-city,February,2015,31.0°C (87.8°F),25.0°C (77.0°F),17.0°C (62.6°F),15.0°C (59.0°F),33.4mm | 1.31in,23.0kmh | 14.29mph,33.4mb
nairobi-city,March,2015,30.0°C (86.0°F),26.0°C (78.8°F),19.0°C (66.2°F),16.0°C (60.8°F),15.3mm | 0.6in,24.0kmh | 14.91mph,15.3mb
nairobi-city,April,2015,28.0°C (82.4°F),23.0°C (73.4°F),18.0°C (64.4°F),17.0°C (62.6°F),33.1mm | 1.3in,14.0kmh | 8.7mph,33.1mb
